Tiempo (s),Angulo (grados),Posicion del Carro (m),Velocidad del Carro (m/s),Fuerza (N),Aceleracion del Carro (m/s^2),Aceleración del Péndulo (rad/s^2)
0.23500000000000001,24.78073811730933,0.24169138696427897,1.660548839087119,-11.407475964253113,-4.61183514940117,-0.08578452468093403
0.23600000000000002,24.755487206323142,0.24335654229824533,1.6651553339663465,-11.39419419426858,-4.60649487922746,-0.08571735794124032
0.23700000000000002,24.73023138984062,0.2450262987883065,1.6697564900611872,-11.380916303760262,-4.601156094840688,-0.08565049439304062
0.23800000000000002,24.704970671667876,0.24670065109714942,1.674352308842917,-11.367642256252388,-4.595818781729944,-0.08558392021929977
0.23900000000000002,24.67970505559558,0.24837959388891853,1.6789427917691209,-11.354372017325744,-4.590482926203752,-0.08551762247013614
0.24,24.654434545399603,0.250063121829203,1.6835279402844594,-11.341105554488362,-4.585148515338544,-0.08545158900876022
0.241,24.629159145773976,0.2517512295750249,1.6881077458218898,-11.327817838304618,-4.579805537430498,-0.08537496027621054
0.242,24.603878861234286,0.25344391178327214,1.692682208247254,-11.314529956794157,-4.57446242536402,-0.08529687618181483
0.243,24.578593696163857,0.2551411631130098,1.6972513297376535,-11.301247688862695,-4.569121490399516,-0.08521984580132927
0.244,24.553303654891025,0.2568429782254198,1.7018151124100123,-11.28797088343602,-4.563782672358903,-0.08514380655614566
0.245,24.528008741692368,0.2585493517837446,1.7063735583248374,-11.274699398878868,-4.558445914825198,-0.08506869985505054
0.246,24.502708960795754,0.26026027845323435,1.7109266694897416,-11.261433102396982,-4.553111164904282,-0.08499447084352689
0.247,24.477404316383183,0.2619757529010971,1.715474447862743,-11.248171869476534,-4.547778373001533,-0.08492106816857319
0.248,24.452094812593412,0.26369576979645243,1.7200168953553554,-11.23491558335844,-4.542447492612382,-0.08484844375808713
0.249,24.426780453524508,0.2654203238102879,1.7245540138354813,-11.221664134545614,-4.537118480125975,-0.08477655261394372
0.25,24.401461243236128,0.26714940961541805,1.7290858051301223,-11.208417420340979,-4.531791294641095,-0.08470535261789533
0.251,24.376137185751716,0.26888302188644597,1.733612271027916,-11.195175344414407,-4.526465897793612,-0.08463480434954126
0.252,24.350808285060552,0.27062115529972747,1.7381334132815107,-11.181937816396855,-4.521142253594765,-0.08456487091565161
0.253,24.325474545119647,0.27236380453333725,1.7426492336097903,-11.168704751499906,-4.515820328279569,-0.08449551779007604
0.254,24.300135969855553,0.2741109642670372,1.7471597336999551,-11.155476070159237,-4.51050009016475,-0.08442671266365705
0.255,24.274792563166013,0.27586262918224663,1.7516649152094708,-11.14225169770053,-4.505181509515631,-0.08435842530352733
0.256,24.249444328921538,0.2776187939620145,1.756164779767892,-11.129031564026402,-4.499864558421379,-0.08429062742117455
0.257,24.22409127096686,0.27937945329099306,1.7606593289785701,-11.115815603323046,-4.494549210678119,-0.08422329254877421
0.258,24.19873339312233,0.2811446018554133,1.7651485644202496,-11.10260375378539,-4.489235441679417,-0.08415639592325239
0.259,24.173370699185156,0.28291423434306184,1.7696324876485634,-11.089395957359654,-4.483923228313703,-0.08408991437764773
0.26,24.148003192930645,0.28468834544325927,1.7741111001974315,-11.076192159502117,-4.478612548868139,-0.08402382623925118
0.261,24.122630878113306,0.28646692984683964,1.77858440358037,-11.062992308953202,-4.4733033829386075,-0.08395811123417123
0.262,24.097253758467883,0.28824998224613135,1.7830523992917153,-11.049796357525862,-4.467995711345386,-0.08389275039791107
0.263,24.071871837710372,0.2900374973349391,1.7875150888077695,-11.03660425990741,-4.462689516054181,-0.08382772599155276
0.264,24.0464851195389,0.291829469808527,1.7919724735878717,-11.023415973473863,-4.457384780102151,-0.08376302142322711
0.265,24.021093607634615,0.29362589436360237,1.7964245550754003,-11.010231458116182,-4.452081487528668,-0.08369862117456218
0.266,23.99569730566247,0.29542676569830106,1.8008713346987109,-10.99705067607749,-4.446779623310448,-0.08363451073174562
0.267,23.970296217271986,0.2972320785121731,1.8053128138720118,-10.983873591800744,-4.441479173300854,-0.08357067652098861
0.268,23.944890346097946,0.29904182750616926,1.8097489939961848,-10.970700171785992,-4.436180124173019,-0.08350710584801437
0.269,23.919479695761044,0.3008560073826288,1.8141798764595514,-10.957530384456891,-4.430882463366648,-0.08344378684145257
0.27,23.89406426976409,0.30267461284637337,1.8186054637445797,-10.944366965010834,-4.425587285028265,-0.08338192359435402
0.271,23.868644071136906,0.30449763860882756,1.823025762454164,-10.931220213696598,-4.4202987095842285,-0.0833260488500612
0.272,23.84321910310448,0.30632507938231474,1.827440773487193,-10.918075867246921,-4.415011033029061,-0.08326989946329895
0.273,23.817789368905483,0.30815692988007787,1.8318504977631287,-10.904933977220399,-4.4097242759358295,-0.08321349937665382
0.274,23.792354871791037,0.3099931848162984,1.8362549362205351,-10.89179459148426,-4.404438457406509,-0.08315687095305765
0.275,23.76691561502352,0.3118338389061141,1.8406540898157029,-10.878657754454789,-4.3991535951677845,-0.08310003507803322
0.276,23.741471601875563,0.31367888686563544,1.8450479595213636,-10.86552350732229,-4.3938697056606975,-0.0830430112554146
0.277,23.716022835628962,0.3155283234119609,1.849436546325488,-10.852391888261604,-4.388586804124541,-0.08298581769697175
0.278,23.690569319573793,0.3173821432631911,1.8538198512301634,-10.839262932629042,-4.383304904675333,-0.08292847140627534
0.279,23.665111057007532,0.31924034113844163,1.8581978752505426,-10.826136673146706,-4.378024020379273,-0.08287098825724643
0.28,23.639648051234197,0.3211029117578555,1.862570619413864,-10.81301314007489,-4.372744163321437,-0.08281338306764811
0.281,23.61418030556363,0.322969849842614,1.8669380847585342,-10.799892361373315,-4.367465344670041,-0.08275566966786253
0.28200000000000003,23.58870782331075,0.3248411501149473,1.8713002723332708,-10.786774362852004,-4.362187574736554,-0.08269786096526374
0.28300000000000003,23.563230607794907,0.3267168072981436,1.8756571831963027,-10.773659168312367,-4.356910863031932,-0.08263996900446771
0.28400000000000003,23.53774866233926,0.3285968161165582,1.880008818414622,-10.760546799679162,-4.351635218319198,-0.08258200502368147
0.28500000000000003,23.512261990270193,0.3304811712956215,1.8843551790632846,-10.747437277123888,-4.346360648662622,-0.082523979507446
0.28600000000000003,23.486770594916756,0.3323698675618462,1.8886962662247584,-10.734330619180218,-4.341087161473717,-0.08246590223598418
0.28700000000000003,23.46127447961021,0.3342628996428345,1.8930320809883125,-10.72122684285187,-4.335814763554231,-0.08240778233134317
0.28800000000000003,23.435773647754143,0.3361602622665417,1.897362623707236,-10.708124108181698,-4.330542718923634,-0.08234880644788492
0.289,23.410268103816925,0.33806195015060725,1.9016878840655032,-10.694995742307826,-4.325260358267005,-0.08227715592799086
0.29,23.384757851826045,0.33996795801462104,1.9060078640137672,-10.681872418618383,-4.319979948264001,-0.08220641043875149
0.291,23.359242895761945,0.34187828058007097,1.9103225654499167,-10.668754004670038,-4.314701436149469,-0.08213651416640691
0.292,23.333723239560868,0.3437929125702935,1.9146319902225177,-10.655640376657272,-4.309424772600918,-0.08206741502900106
0.293,23.30819888711758,0.34571184871042754,1.9189361401340272,-10.64253141883783,-4.30414991150955,-0.08199906442985416
0.294,23.28266984228784,0.34763508372737134,1.9232350169437935,-10.629427022995834,-4.298876809766292,-0.08193141702710306
0.295,23.257136108890762,0.3495626123497422,1.9275286223708554,-10.61632708794017,-4.2936054270618795,-0.08186443051825458
0.296,23.23159769071098,0.35149442930783875,1.9318169580965554,-10.603231519035756,-4.288335725700055,-0.081798065438779
0.297,23.206054591500695,0.35343052933360575,1.9361000257669785,-10.590140227765657,-4.283067670423052,-0.0817322849738687
0.298,23.18050681498155,0.355370907160601,1.940377826995227,-10.577053131322025,-4.277801228248567,-0.0816670547824916
0.299,23.15495436484642,0.35731555752396454,1.9446503633635444,-10.563970152223998,-4.272536368317473,-0.08160234283297256
0.3,23.129397244761062,0.35926447516038984,1.948917636425296,-10.550891217960809,-4.26727306175159,-0.08153811924934701
0.301,23.103835458365634,0.36121765480809664,1.9531796477068168,-10.537816260658426,-4.262011281520814,-0.08147435616776785
0.302,23.07826900927615,0.3631750912068058,1.9574363987091359,-10.524745216768249,-4.2567510023190565,-0.08141102760235608
0.303,23.052697901085804,0.36513677909771536,1.9616878909095843,-10.511678026776442,-4.2514922004483955,-0.08134810931988677
0.304,23.02712213736623,0.36710271322347865,1.9659341257632952,-10.498614634932443,-4.24623485371087,-0.08128557872267632
0.305,23.001541721668662,0.36907288832818325,1.9701751047046026,-10.485554988995538,-4.24097894130748,-0.08122341473921747
0.306,22.975956657525018,0.3710472991573316,1.9744108291483464,-10.472499039998246,-4.235724443743876,-0.08116159772201609
0.307,22.9503669484489,0.37302594045782267,1.9786413004910888,-10.459446742025378,-4.230471342742307,-0.0811001093521559
0.308,22.924772597936553,0.3750088069779349,1.9828665201122482,-10.446398052007899,-4.22521962115946,-0.08103893255020568
0.309,22.899173609467745,0.3769958934673101,1.9870864893751579,-10.433352929530363,-4.219969262909706,-0.0809780513929554
0.31,22.87356998650658,0.37898719467693814,1.9913012096280513,-10.42031133665132,-4.214720252893529,-0.0809174510357341
0.311,22.847961732502252,0.38098270535914314,1.995510682204982,-10.407273237735662,-4.209472576930696,-0.08085711763984067
0.312,22.822348850889778,0.3829824202675698,1.9997149084266799,-10.394238599298118,-4.204226221697885,-0.08079703830478228
0.313,22.796731345090652,0.38498633415717115,2.00391388960135,-10.38120738985728,-4.198981174670505,-0.08073720100503445
0.314,22.771109218513455,0.38699444178419656,2.0081076270254186,-10.368179579799358,-4.193737424068382,-0.08067759453098829
0.315,22.745482474554446,0.3890067379061808,2.0122961219842237,-10.355155141251105,-4.188494958805125,-0.08061820843384919
0.316,22.719851116598107,0.39102321728193346,2.0164793757526644,-10.34213404796121,-4.183253768440839,-0.0805590329741801
0.317,22.694215148017605,0.39304387467152924,2.0206573895958027,-10.329116275189682,-4.178013843138045,-0.08050005907388952
0.318,22.668574572175302,0.39506870483629863,2.024830164769423,-10.316101799604684,-4.172775173620557,-0.08044127827143567
0.319,22.64292939242318,0.3970977025388192,2.028997702520558,-10.30309059918628,-4.167537751135113,-0.08038268267999973
0.32,22.61727961210323,0.3991308625429072,2.0331600040879736,-10.29008265313668,-4.162301567415605,-0.08032426494847913
0.321,22.59162523454784,0.40116817961360984,2.037317070702623,-10.277077941796529,-4.157066614649713,-0.08026601822508296
0.322,22.565966263080156,0.4032096485171979,2.041468903588071,-10.264076446566841,-4.151832885447788,-0.08020793612337009
0.323,22.540302701014408,0.4052552640211588,2.0456155039608848,-10.25107814983622,-4.146600372813839,-0.08015001269056088
0.324,22.514634551656194,0.4073050208941898,2.0497568730310034,-10.23808303491299,-4.141369070118486,-0.08009224237798541
0.325,22.488961818302794,0.4093589139061919,2.053893012002077,-10.22509108596193,-4.136138971073743,-0.08003462001352157
0.326,22.46328450424343,0.41141693782826366,2.0580239220717864,-10.212102287945276,-4.130910069709495,-0.07997714077587123
0.327,22.437602612759502,0.4134790874326958,2.062149604432138,-10.199116626567767,-4.125682360351601,-0.07991980017059419
0.328,22.41191614712484,0.4155453574929655,2.0662700602697393,-10.18613408822535,-4.120455837601445,-0.07986259400773324
0.329,22.38622511060588,0.41761574278373154,2.070385290766056,-10.17315465995745,-4.11523049631691,-0.07980551838097022
0.33,22.360529506461923,0.41969023808082917,2.0744952970976507,-10.16017832940244,-4.110006331594624,-0.07974856964817807
0.331,22.33482933794527,0.4217688381612656,2.078600080436404,-10.147205084756164,-4.104783338753442,-0.07969174441330766
0.332,22.30912460830143,0.42385153780321533,2.082699641949723,-10.134234914733264,-4.09956151331901,-0.07963503950946527
0.333,22.28341532076926,0.42593833178601603,2.0867939828007325,-10.12126780853116,-4.094340851009423,-0.07957845198316868
0.334,22.257701478581147,0.4280292148901645,2.090883104148454,-10.108303755796525,-4.089121347721855,-0.07952197907968038
0.335,22.231983084963108,0.43012418189731244,2.0949670071479742,-10.095342746593987,-4.083902999520083,-0.07946561822928984
0.336,22.206260143134962,0.43222322759026305,2.099045692950597,-10.082384771377004,-4.07868580262288,-0.07940936703457521
0.337,22.180532656310433,0.43432634675296705,2.1031191627039902,-10.069429820960774,-4.073469753393214,-0.07935322325851743
0.338,22.154800628305853,0.4364335341642575,2.107187411290474,-10.056462231885916,-4.068248586483756,-0.0792901035792823
0.339,22.129064063262486,0.4385447845986251,2.111250434367608,-10.043483945756494,-4.063023077134278,-0.07922087800206175
0.34,22.103322965055582,0.44066009283255464,2.1153082339295413,-10.030510807090941,-4.057799561932915,-0.07915271218560614
0.341,22.077577337505698,0.44277945364446053,2.119360811905907,-10.017542654008126,-4.052577976365646,-0.07908553600757132
0.342,22.0518271843823,0.4449028618146268,2.123408170166279,-10.004579335797835,-4.047358260371807,-0.079019284284239
0.343,22.02607250940708,0.4470303121251511,2.1274503105243108,-9.99162071213809,-4.042140358032074,-0.07895389642662075
0.34400000000000003,22.00031331625709,0.4491617993598927,2.1314872347415887,-9.97866665236663,-4.036924217278068,-0.07888931612023796
0.34500000000000003,21.9745496085676,0.45129731830442393,2.135518944531211,-9.9657170348028,-4.031709789622023,-0.0788254910268912
0.34600000000000003,21.948781389934787,0.4534368637459851,2.139545441561116,-9.952771746116369,-4.026497029905179,-0.0787623725069659
0.34700000000000003,21.92300866391825,0.45558043047344227,2.1435667274571797,-9.939830680740176,-4.021285896063636,-0.07869991536088138
0.34800000000000003,21.897231434043277,0.4577280132772484,2.14758280380609,-9.926893740323509,-4.016076348910457,-0.07863807758837482
0.34900000000000003,21.871449703803034,0.4598796069494064,2.151593672158023,-9.913960833223442,-4.010868351932879,-0.07857682016437954
0.35000000000000003,21.845663476660558,0.46203520628343553,2.1555993340291266,-9.901031874031641,-4.005661871103689,-0.07851610683045328
0.35100000000000003,21.819872756050593,0.4641948060743394,2.1595997909038323,-9.88810678313401,-4.00045687470567,-0.07845590390057748
0.352,21.794077545381345,0.4663584011185764,2.1635950442370007,-9.875185486301085,-3.9952533331683187,-0.0783961800804393
0.353,21.768277848036057,0.4685259862140323,2.167585095455917,-9.862267914307012,-3.990051218915945,-0.0783369062992539
0.354,21.742473667374504,0.4706975561599944,2.171569945962143,-9.849354002575092,-3.9848505062263704,-0.07827805555321857
0.355,21.716665006734388,0.47287310575712765,2.1755495971332426,-9.836443690848151,-3.979651171099518,-0.07821960275989294
0.356,21.690851869432606,0.47505262980745205,2.179524050324378,-9.823536922881964,-3.974453191135196,-0.07816152462268368
0.357,21.66503425876645,0.47723612311432184,2.183493306869797,-9.810633646160099,-3.9692565454194173,-0.07810379950473689
0.358,21.639212178014713,0.4794235804824061,2.1874573680842158,-9.79773381162887,-3.964061214418733,-0.07804640731168347
0.359,21.61338563043872,0.48161499671767016,2.191416235264098,-9.784837373450777,-3.958867179881941,-0.07798932938249685
0.36,21.58755461928327,0.483810366627359,2.1953699096888464,-9.771944288775343,-3.953674424748727,-0.0779325483880244
